,SMILES,REE,Meas. Type,Meas. Amount,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
420,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.105,DMSO,0.5,TCA,25,0.05
421,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.035,DMSO,0.5,TCA,25,0.05
422,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.025,DMSO,0.5,TCA,25,0.05
423,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.051,DMSO,0.5,TCA,25,0.05
424,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.001,DMSO,0.5,TCA,25,0.05
425,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.15,DMSO,1,TCA,25,0.05
426,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.075,DMSO,1,TCA,25,0.05
427,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.045,DMSO,1,TCA,25,0.05
428,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.125,DMSO,1,TCA,25,0.05
429,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.033,DMSO,1,TCA,25,0.05
430,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.215,DMSO,1.5,TCA,25,0.05
431,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.102,DMSO,1.5,TCA,25,0.05
432,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.055,DMSO,1.5,TCA,25,0.05
433,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.14,DMSO,1.5,TCA,25,0.05
434,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.05,DMSO,1.5,TCA,25,0.05
435,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.249,DMSO,2,TCA,25,0.05
436,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.155,DMSO,2,TCA,25,0.05
437,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.095,DMSO,2,TCA,25,0.05
438,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.158,DMSO,2,TCA,25,0.05
439,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.055,DMSO,2,TCA,25,0.05
440,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.266,DMSO,2.5,TCA,25,0.05
441,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.175,DMSO,2.5,TCA,25,0.05
442,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.08,DMSO,2.5,TCA,25,0.05
443,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.17,DMSO,2.5,TCA,25,0.05
444,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.06,DMSO,2.5,TCA,25,0.05
445,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,La,Aq/Org Distribution,0.31,DMSO,3,TCA,25,0.05
446,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Ce,Aq/Org Distribution,0.2,DMSO,3,TCA,25,0.05
447,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Pr,Aq/Org Distribution,0.1,DMSO,3,TCA,25,0.05
448,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Eu,Aq/Org Distribution,0.205,DMSO,3,TCA,25,0.05
449,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,Er,Aq/Org Distribution,0.075,DMSO,3,TCA,25,0.05
450,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.023,DMSO,0.5,TCA,25,0.05
451,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.016,DMSO,0.5,TCA,25,0.05
452,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.01,DMSO,0.5,TCA,25,0.05
453,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.005,DMSO,0.5,TCA,25,0.05
454,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.002,DMSO,0.5,TCA,25,0.05
455,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.037,DMSO,1,TCA,25,0.05
456,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.025,DMSO,1,TCA,25,0.05
457,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.021,DMSO,1,TCA,25,0.05
458,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.009,DMSO,1,TCA,25,0.05
459,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.004,DMSO,1,TCA,25,0.05
460,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.052,DMSO,1.5,TCA,25,0.05
461,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.036,DMSO,1.5,TCA,25,0.05
462,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.022,DMSO,1.5,TCA,25,0.05
463,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.018,DMSO,1.5,TCA,25,0.05
464,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.008,DMSO,1.5,TCA,25,0.05
465,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.068,DMSO,2,TCA,25,0.05
466,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.052,DMSO,2,TCA,25,0.05
467,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.031,DMSO,2,TCA,25,0.05
468,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.0175,DMSO,2,TCA,25,0.05
469,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.012,DMSO,2,TCA,25,0.05
470,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.093,DMSO,2.5,TCA,25,0.05
471,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.067,DMSO,2.5,TCA,25,0.05
472,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.037,DMSO,2.5,TCA,25,0.05
473,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.022,DMSO,2.5,TCA,25,0.05
474,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.017,DMSO,2.5,TCA,25,0.05
475,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,La,Aq/Org Distribution,0.095,DMSO,3,TCA,25,0.05
476,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Ce,Aq/Org Distribution,0.075,DMSO,3,TCA,25,0.05
477,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Pr,Aq/Org Distribution,0.042,DMSO,3,TCA,25,0.05
478,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Eu,Aq/Org Distribution,0.021,DMSO,3,TCA,25,0.05
479,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,Er,Aq/Org Distribution,0.0185,DMSO,3,TCA,25,0.05
480,"B. G. Tokheim, S. S. Kelly, R. C. Ronald, K. L. Nash, J. Radioanal. Nucl. Chem. 2020, 326, 789-800.",,,,,,,,
481,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,1000,MeCN,1,HNO3,22,0.05
482,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,16,MeCN,0.1,HNO3,22,0.05
483,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,0.094,MeCN,0.01,HNO3,22,0.05
484,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,153,MeCN,1,HNO3,22,0.05
485,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,2.53,MeCN,0.1,HNO3,22,0.05
486,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,1.02,MeCN,0.01,HNO3,22,0.05
487,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,2000,MeCN,1,HNO3,22,0.05
488,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,6.1,MeCN,0.1,HNO3,22,0.05
489,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,0.04,MeCN,0.01,HNO3,22,0.05
490,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,2000,MeCN,1,HNO3,22,0.05
491,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,25,MeCN,0.1,HNO3,22,0.05
492,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,Eu,Aq/Org Distribution,0.5,MeCN,0.01,HNO3,22,0.05
493,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,300,MeCN,1,HNO3,22,0.05
494,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,0.8,MeCN,0.1,HNO3,22,0.05
495,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,Eu,Aq/Org Distribution,0.1,MeCN,0.01,HNO3,22,0.05
496,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,200,MeCN,1,HNO3,22,0.05
497,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,0.5,MeCN,0.1,HNO3,22,0.05
498,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,Eu,Aq/Org Distribution,0.1,MeCN,0.01,HNO3,22,0.05
499,"A. Leoncini, S. A. Ansari, P. K. Mohapatra, A. Boda, S. M. Ali, A. Sengupta, J. Huskens, W. Verboom, Dalton Trans. 2017, 46, 1431-1438.",,,,,,,,
500,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCC1=C(CC)C(CCNC(=O)OC(=O)N(CCCCCCCC)CCCCCCCC)=C(CC)C(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1CC,Eu,Aq/Org Distribution,390,C12H26,3,HNO3,25,0.001
501,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCC1=C(CC)C(CCNC(=O)OC(=O)N(CCCCCCCC)CCCCCCCC)=C(CC)C(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1CC,Am,Aq/Org Distribution,235,C12H26,3,HNO3,25,0.001
502,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCC1=C(CC)C(CCNC(=O)OC(=O)N(CCCCCCCC)CCCCCCCC)=C(CC)C(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1CC,Pu,Aq/Org Distribution,103,C12H26,3,HNO3,25,0.001
503,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCC1=C(CC)C(CCNC(=O)OC(=O)N(CCCCCCCC)CCCCCCCC)=C(CC)C(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1CC,Sr,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
504,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCC1=C(CC)C(CCNC(=O)OC(=O)N(CCCCCCCC)CCCCCCCC)=C(CC)C(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1CC,Cs,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
505,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,110,C12H26,3,HNO3,25,0.001
506,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Am,Aq/Org Distribution,14.3,C12H26,3,HNO3,25,0.001
507,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pu,Aq/Org Distribution,192,C12H26,3,HNO3,25,0.001
508,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sr,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
509,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Cs,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
510,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOC1=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1,Eu,Aq/Org Distribution,32.7,C12H26,3,HNO3,25,0.001
511,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOC1=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1,Am,Aq/Org Distribution,4.06,C12H26,3,HNO3,25,0.001
512,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOC1=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1,Pu,Aq/Org Distribution,115,C12H26,3,HNO3,25,0.001
513,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOC1=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1,Sr,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
514,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOC1=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=CC(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)=C1,Cs,Aq/Org Distribution,0.01,C12H26,3,HNO3,25,0.001
515,"X.-J. Peng, Y. Cui, J.-F. Ma, Y. Li, G.-X. Sun, NUCL. SCI. TECH. 2017, 28, 87.",,,,,,,,
516,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Sm,Aq/Org Distribution,10,C2H5OH,1,HNO3,25,0.05
517,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Dy,Aq/Org Distribution,17,C2H5OH,1,HNO3,25,0.05
518,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Eu,Aq/Org Distribution,0,C2H5OH,1,HNO3,25,0.05
519,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Tb,Aq/Org Distribution,10,C2H5OH,1,HNO3,25,0.05
520,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Er,Aq/Org Distribution,25,C2H5OH,1,HNO3,25,0.05
521,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Nd,Aq/Org Distribution,0,C2H5OH,1,HNO3,25,0.05
522,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Ce,Aq/Org Distribution,0,C2H5OH,1,HNO3,25,0.05
523,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,Gd,Aq/Org Distribution,5,C2H5OH,1,HNO3,25,0.05
524,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,La,Aq/Org Distribution,0,C2H5OH,1,HNO3,25,0.05
525,"D. Mohamed, A. Alshammari, E. Mowafy, Radiochemistry 2015, 57, 602-609.",,,,,,,,
530,"M. Alyapyshev, J. Ashina, D. Dar’In, E. Kenf, D. Kirsanov, L. Tkachenko, A. Legin, G. Starova, V. Babain, RSC advances 2016, 6, 68642-68652.",,,,,,,,
531,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Am,Aq/Org Distribution,0.45,F-3,3,HNO3,20,0.05
532,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,La,Aq/Org Distribution,0.093,F-3,3,HNO3,20,0.05
533,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Ce,Aq/Org Distribution,0.079,F-3,3,HNO3,20,0.05
534,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Pr,Aq/Org Distribution,0.11,F-3,3,HNO3,20,0.05
535,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Nd,Aq/Org Distribution,0.00914,F-3,3,HNO3,20,0.05
536,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Sm,Aq/Org Distribution,0.1,F-3,3,HNO3,20,0.05
537,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Eu,Aq/Org Distribution,0.0763,F-3,3,HNO3,20,0.05
538,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Gd,Aq/Org Distribution,0.0688,F-3,3,HNO3,20,0.05
539,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Tb,Aq/Org Distribution,0.0329,F-3,3,HNO3,20,0.05
540,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Dy,Aq/Org Distribution,0.0423,F-3,3,HNO3,20,0.05
541,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Ho,Aq/Org Distribution,0.0854,F-3,3,HNO3,20,0.05
542,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Er,Aq/Org Distribution,0.0261,F-3,3,HNO3,20,0.05
543,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Tm,Aq/Org Distribution,0.0712,F-3,3,HNO3,20,0.05
544,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Yb,Aq/Org Distribution,0.0478,F-3,3,HNO3,20,0.05
545,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,Lu,Aq/Org Distribution,0.031,F-3,3,HNO3,20,0.05
546,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Am,Aq/Org Distribution,391.87,F-3,3,HNO3,20,0.05
547,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,La,Aq/Org Distribution,392.52,F-3,3,HNO3,20,0.05
548,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Ce,Aq/Org Distribution,197.89,F-3,3,HNO3,20,0.05
549,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Pr,Aq/Org Distribution,76.61,F-3,3,HNO3,20,0.05
550,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Nd,Aq/Org Distribution,44.66,F-3,3,HNO3,20,0.05
551,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Sm,Aq/Org Distribution,19.76,F-3,3,HNO3,20,0.05
552,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Eu,Aq/Org Distribution,10.5,F-3,3,HNO3,20,0.05
553,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Gd,Aq/Org Distribution,7.27,F-3,3,HNO3,20,0.05
554,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Tb,Aq/Org Distribution,4.53,F-3,3,HNO3,20,0.05
555,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Dy,Aq/Org Distribution,4.36,F-3,3,HNO3,20,0.05
556,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Ho,Aq/Org Distribution,2.17,F-3,3,HNO3,20,0.05
557,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Er,Aq/Org Distribution,1.8,F-3,3,HNO3,20,0.05
558,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Tm,Aq/Org Distribution,1.08,F-3,3,HNO3,20,0.05
559,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Yb,Aq/Org Distribution,0.768,F-3,3,HNO3,20,0.05
560,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,Lu,Aq/Org Distribution,0.575,F-3,3,HNO3,20,0.05
561,"P. Nayak, R. Kumaresan, K. Venkatesan, S. Rajeswari, G. Subramanian, M. Antony, P. V. Rao, J. Environ. Chem. Eng. 2013, 1, 559-565.",,,,,,,,
562,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,La,Aq/Org Distribution,1.12,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
563,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Ce,Aq/Org Distribution,3.93,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
564,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Pr,Aq/Org Distribution,7.42,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
565,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Nd,Aq/Org Distribution,10.11,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
566,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Sm,Aq/Org Distribution,17.98,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
567,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Eu,Aq/Org Distribution,38.12,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
568,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Gd,Aq/Org Distribution,40.77,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
569,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Tb,Aq/Org Distribution,50.67,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
570,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Dy,Aq/Org Distribution,57.94,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
571,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Ho,Aq/Org Distribution,83.68,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
